time_s,port0_voltage,port0_current
0.0017336683417085428,0.339,3.454
0.0017587939698492463,0.262,2.673
0.0017839195979899498,0.203,2.069
0.0018090452261306533,0.157,1.602
0.0018341708542713568,0.122,1.241
0.0018592964824120603,0.094,0.96
0.0018844221105527637,0.073,0.743
0.0019095477386934674,0.056,0.575
0.001934673366834171,0.044,0.445
0.001959798994974874,0.034,0.344
0.0019849246231155777,0.026,0.267
0.0020100502512562816,0.02,0.207
0.002035175879396985,0.016,0.16
0.0020603015075376886,0.012,0.124
0.002085427135678392,0.009,0.096
0.0021105527638190956,0.007,0.074
0.002135678391959799,0.006,0.057
0.0021608040201005025,0.004,0.044
0.002185929648241206,0.003,0.034
0.0022110552763819095,0.003,0.027
0.002236180904522613,0.002,0.021
0.0022613065326633165,0.002,0.016
0.00228643216080402,0.001,0.012
0.0023115577889447235,0.001,0.01
0.002336683417085427,0.001,0.007
0.0023618090452261304,0.001,0.006
0.0023869346733668344,0.0,0.004
0.002412060301507538,0.0,0.003
0.0024371859296482413,0.0,0.003
0.002462311557788945,0.0,0.002
0.0024874371859296483,0.0,0.002
0.002512562814070352,0.0,0.001
0.0025376884422110553,0.0,0.001
0.0025628140703517588,0.0,0.001
0.0025879396984924623,0.0,0.001
0.0026130653266331657,0.0,0.0
0.0026381909547738692,0.0,0.0
0.0026633165829145727,0.0,0.0
0.002688442211055276,0.0,0.0
0.0027135678391959797,0.0,0.0
0.0027386934673366836,0.0,0.0
0.002763819095477387,0.0,0.0
0.0027889447236180906,0.0,0.0
0.002814070351758794,0.0,0.0
0.0028391959798994976,0.0,0.0
0.002864321608040201,0.0,0.0
0.0028894472361809045,0.0,0.0
0.002914572864321608,0.0,0.0
0.0029396984924623115,0.0,0.0
0.002964824120603015,0.0,0.0
0.0029899497487437185,0.0,0.0
0.003015075376884422,0.0,0.0
0.0030402010050251255,0.0,0.0
0.003065326633165829,0.0,0.0
0.003090452261306533,0.0,0.0
0.0031155778894472364,0.0,0.0
0.00314070351758794,0.0,0.0
0.0031658291457286433,0.0,0.0
0.003190954773869347,0.0,0.0
0.0032160804020100503,0.0,0.0
0.003241206030150754,0.0,0.0
0.0032663316582914573,0.0,0.0
0.0032914572864321608,0.0,0.0
0.0033165829145728643,0.0,0.0
0.0033417085427135678,0.0,0.0
0.0033668341708542712,0.0,0.0
0.0033919597989949747,0.0,0.0
0.003417085427135678,0.0,0.0
0.0034422110552763817,0.0,0.0
0.0034673366834170856,0.0,0.0
0.003492462311557789,0.0,0.0
0.0035175879396984926,0.0,0.0
0.003542713567839196,0.0,0.0
0.0035678391959798996,0.0,0.0
0.003592964824120603,0.0,0.0
0.0036180904522613066,0.0,0.0
0.00364321608040201,0.0,0.0
0.0036683417085427135,0.0,0.0
0.003693467336683417,0.0,0.0
0.0037185929648241205,0.0,0.0
0.003743718592964824,0.0,0.0
0.0037688442211055275,0.0,0.0
0.003793969849246231,0.0,0.0
0.003819095477386935,0.0,0.0
0.0038442211055276384,0.0,0.0
0.003869346733668342,0.0,0.0
0.0038944723618090453,0.0,0.0
0.003919597989949748,0.0,0.0
0.003944723618090452,0.0,0.0
0.003969849246231155,0.0,0.0
0.003994974874371859,0.0,0.0
0.004020100502512563,0.0,0.0
0.004045226130653267,0.0,0.0
0.00407035175879397,0.0,0.0
0.004095477386934674,0.0,0.0
0.004120603015075377,0.0,0.0
0.004145728643216081,0.0,0.0
0.004170854271356784,0.0,0.0
0.004195979899497488,0.0,0.0
0.004221105527638191,0.0,0.0
0.004246231155778895,0.0,0.0
0.004271356783919598,0.0,0.0
0.004296482412060302,0.0,0.0
0.004321608040201005,0.0,0.0
0.0043467336683417086,0.0,0.0
0.004371859296482412,0.0,0.0
0.0043969849246231155,0.0,0.0
0.004422110552763819,0.0,-0.0
0.0044472361809045225,0.0,-0.0
0.004472361809045226,0.0,-0.0
0.0044974874371859295,-0.0,-0.0
0.004522613065326633,-0.0,-0.0
0.0045477386934673365,-0.0,-0.0
0.00457286432160804,-0.0,-0.0
0.0045979899497487434,-0.0,-0.0
0.004623115577889447,-0.0,-0.0
0.00464824120603015,-0.0,-0.0
0.004673366834170854,-0.0,-0.0
0.004698492462311557,-0.0,-0.0
0.004723618090452261,-0.0,-0.0
0.004748743718592965,-0.0,-0.0
0.004773869346733669,-0.0,-0.0
0.004798994974874372,-0.0,-0.0
0.004824120603015076,-0.0,-0.0
0.004849246231155779,-0.0,-0.0
0.004874371859296483,-0.0,-0.0
0.004899497487437186,-0.0,-0.0
0.00492462311557789,-0.0,-0.0
0.004949748743718593,-0.0,-0.0
0.004974874371859297,-0.0,-0.0
0.005,0.0,0.0
